ID,Link,Title,Price,Location,Area,City,Scrapping_Date,Type_of_Agreement,Dwelling_Type,Elevator,Furnishing,Level,Parking_Space,Pets,Rooms_Number,Seller
ID16uUep,https://www.olx.pl/d/oferta/wynajem-mieszkania-kielce-ulica-romualda-CID3-ID16uUep.html,Wynajem mieszkania Kielce ulica Romualda,2 600 złdo negocjacji,Kielce - 05 lipca 2025,39 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,yes,yes,2,lack,no,2,private
ID16zbk5,https://www.olx.pl/d/oferta/do-wynajecia-mieszkanie-35-m2-kielce-ul-krakowska-CID3-ID16zbk5.html,Do wynajęcia mieszkanie 35 m2 /Kielce ul.Krakowska,1 600 zł,Kielce - Odświeżono dnia 15 lipca 2025,34 m²,kielce,2025-07-17 01:55:30,wynajem,block,yes,yes,1,,no,1,developers
ID16yOeX,https://www.olx.pl/d/oferta/ul-mickiewicza-dostepne-od-zaraz-film-link-w-opisie-CID3-ID16yOeX.html,"Ul. MICKIEWICZA dostępne  od ZARAZ    FILM, link w opisie !!!",1 750 zł,Kielce - Odświeżono Dzisiaj o 19:34,28 m²,kielce,2025-07-17 01:55:30,wynajem,tenement,no,yes,1,garage,no,1,private
ID16AAtU,https://www.olx.pl/d/oferta/nowoczesne-3-pokoje-z-balkonem-i-garazem-osiedle-na-wrzosach-CID3-ID16AAtU.html,Nowoczesne 3 pokoje z balkonem i garażem | Osiedle na Wrzosach,2 250 zł,Kielce - Odświeżono Dzisiaj o 22:23,61 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,yes,yes,2,garage,no,3,developers
ID16y5Vg,https://www.olx.pl/d/oferta/mieszkanie-obok-politechniki-wspollokator-CID3-ID16y5Vg.html,Mieszkanie obok Politechniki - współlokator,1 100 zł,Kielce - Odświeżono Dzisiaj o 21:36,38 m²,kielce,2025-07-17 01:55:30,wynajem,block,yes,yes,4,belonging_on_street,no,2,private
ID16wFsa,https://www.olx.pl/d/oferta/kawalerka-35m-centrum-kielce-CID3-ID16wFsa.html,Kawalerka 35m Centrum Kielce,1 600 zł,Kielce - Odświeżono Dzisiaj o 10:22,35 m²,kielce,2025-07-17 01:55:30,wynajem,block,no,yes,0,belonging_on_street,,1,private
ID16r3nj,https://www.olx.pl/d/oferta/2-pokojowe-ul-zagorska-media-w-cenie-CID3-ID16r3nj.html,2-pokojowe ul. Zagórska - media w cenie,2 700 zł,Kielce - Odświeżono Dzisiaj o 17:45,45 m²,kielce,2025-07-17 01:55:30,wynajem,block,no,yes,1,,no,2,private
ID16lrWG,https://www.olx.pl/d/oferta/wynajme-mieszkanie-2-pokojowe-CID3-ID16lrWG.html,WYNAJMĘ mieszkanie 2 pokojowe,2 200 złdo negocjacji,Kielce - Odświeżono Dzisiaj o 16:44,50 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,yes,yes,1,garage,no,2,private
ID16Bmer,https://www.olx.pl/d/oferta/wynajme-mieszkanie-kielce-kaczmarka-46m-kwadratowych-CID3-ID16Bmer.html,Wynajmę mieszkanie Kielce Kaczmarka 46m kwadratowych,1 800 zł,Kielce - Odświeżono Dzisiaj o 20:18,46 m²,kielce,2025-07-17 01:55:30,wynajem,block,yes,yes,10,belonging_on_street,no,2,private
ID4xia5,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-mieszkanie-w-centrum-36m2-ID4xia5.html,Nowe mieszkanie w CENTRUM 36m2,2 200 zł,Kielce - 15 lipca 2025,36 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,yes,0,,,2,developers
ID4xeWx,https://www.olx.plhttps://www.otodom.pl/pl/oferta/komfortowa-kawalerka-do-wynajecia-w-okolicach-ujk-oraz-politechniki-ID4xeWx.html,"Komfortowa kawalerka do wynajęcia w okolicach UJK, oraz Politechniki",2 000 zł,Kielce - 11 lipca 2025,26 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,yes,5,,,1,private
ID16wkSX,https://www.olx.pl/d/oferta/wynajme-mieszkanie-48m2-2-pokoje-kielce-ul-zagnanska-plaza-CID3-ID16wkSX.html,"Wynajmę mieszkanie 48m2, 2 pokoje, Kielce ul. Zagnańska, Plaza",3 000 zł,Kielce - Odświeżono Dzisiaj o 21:55,"48,26 m²",kielce,2025-07-17 01:55:30,wynajem,apartment,yes,yes,1,,no,2,developers
ID16wmkk,https://www.olx.pl/d/oferta/wynajme-mieszkanie-38m2-CID3-ID16wmkk.html,Wynajmę mieszkanie 38m2,1 850 zł,Kielce - Odświeżono dnia 12 lipca 2025,"38,50 m²",kielce,2025-07-17 01:55:30,wynajem,block,no,yes,4,lack,yes,2,private
ID11Z11E,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-CID3-ID11Z11E.html,mieszkanie do wynajęcia,1 250 zł,Kielce - Odświeżono dnia 15 lipca 2025,"26,40 m²",kielce,2025-07-17 01:55:30,wynajem,block,yes,yes,10,belonging_on_street,no,1,developers
ID16Cpvj,https://www.olx.pl/d/oferta/wynajme-mieszkanie-na-szydlowku-ul-bukowa-CID3-ID16Cpvj.html,Wynajmę mieszkanie na Szydlowku ul. Bukowa,1 700 zł,Kielce - 14 lipca 2025,45 m²,kielce,2025-07-17 01:55:30,wynajem,block,no,yes,3,belonging_on_street,no,3,private
ID4xhY3,https://www.olx.plhttps://www.otodom.pl/pl/oferta/atrakcyjne-3-pokojowe-os-slichowice-ul-puscha-ID4xhY3.html,Atrakcyjne 3 pokojowe os. Ślichowice ul. Puscha,1 950 zł,Kielce - 15 lipca 2025,65 m²,kielce,2025-07-17 01:55:30,wynajem,block,,yes,0,,,3,developers
IDQG8DX,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-klimatyzacja-wysoki-standard-centrum-CID3-IDQG8DX.html,"Mieszkanie do wynajęcia - klimatyzacja, wysoki standard, centrum",2 550 zł,Kielce - Odświeżono Dzisiaj o 11:40,39 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,yes,yes,4,garage,no,2,private
ID4xgrB,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sloneczne-2-pokoje-na-ksm-wynajme-ID4xgrB.html,Słoneczne 2 pokoje na Ksm - wynajmę,1 600 zł,Kielce - 14 lipca 2025,"46,20 m²",kielce,2025-07-17 01:55:30,wynajem,remaining,,no,9,,,2,developers
ID4x0TM,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-ul-okrzei-1-pietro-ID4x0TM.html,"Kawalerka po remoncie ul Okrzei, 1 piętro",1 600 zł,Kielce - 26 czerwca 2025,27 m²,kielce,2025-07-17 01:55:30,wynajem,remaining,,yes,1,,,1,developers
ID4xiTv,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajem-mieszkania-38m-ID4xiTv.html,Wynajem mieszkania  38m,1 150 zł,Kielce - Dzisiaj o 21:26,37 m²,kielce,2025-07-17 01:55:30,wynajem,tenement,,yes,,,,1,private
ID16p559,https://www.olx.pl/d/oferta/mieszkanie-ul-okrzei-duzy-balkon-miejsce-parkingowe-CID3-ID16p559.html,"Mieszkanie, ul Okrzei duzy balkon, miejsce parkingowe",1 550 zł,Kielce - Odświeżono Dzisiaj o 06:34,26 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,no,yes,1,guarded,no,1,private
ID4x7A9,https://www.olx.plhttps://www.otodom.pl/pl/oferta/do-wynajecia-2-pokoje-bocianek-kielce-ID4x7A9.html,Do wynajęcia | 2 pokoje | Bocianek | Kielce,1 600 zł,Kielce - 03 lipca 2025,49 m²,kielce,2025-07-17 01:55:30,wynajem,block,,yes,1,,,2,developers
ID4vT6h,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajmiemy-komfortowe-mieszkanie-ID4vT6h.html,Wynajmiemy komfortowe mieszkanie,2 500 zł,Kielce - Dzisiaj o 21:30,60 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,no,1,,,3,developers
ID4xbj7,https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-kuchnia-balkon-parking-zamkniete-osiedle-ID4xbj7.html,2 pokoje kuchnia  balkon parking zamknięte osiedle,2 250 zł,Kielce - 10 lipca 2025,54 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,yes,2,,,2,developers
ID4x2BW,https://www.olx.plhttps://www.otodom.pl/pl/oferta/komfortowe-dwupokojowe-centrum-z-tarasem-ID4x2BW.html,Komfortowe dwupokojowe centrum z tarasem,1 700 zł,Kielce - 28 czerwca 2025,46 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,yes,0,,,2,developers
ID16opzT,https://www.olx.pl/d/oferta/wynajme-mieszkanie-blisko-politechniki-i-ujk-CID3-ID16opzT.html,Wynajmę mieszkanie blisko Politechniki i UJK,1 500 zł,Kielce - Odświeżono dnia 15 lipca 2025,38 m²,kielce,2025-07-17 01:55:30,wynajem,block,,yes,1,belonging_on_street,,2,private
ID16yTEI,https://www.olx.pl/d/oferta/bezczynszowe-mieszkanie-1-pokojowe-25-m2-ksm-kielce-CID3-ID16yTEI.html,Bezczynszowe mieszkanie 1-pokojowe 25 m2 KSM Kielce,2 000 zł,Kielce - Odświeżono dnia 15 lipca 2025,25 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,yes,yes,1,garage,no,1,developers
ID4xbKZ,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wietrzniadwustronneparkingbalkonblisko-centrumfunkcjonalne-ID4xbKZ.html,⭐Wietrznia⭐Dwustronne⭐Parking⭐Balkon⭐Blisko Centrum⭐Funkcjonalne⭐,1 600 zł,Kielce - 08 lipca 2025,46 m²,kielce,2025-07-17 01:55:30,wynajem,block,,yes,0,,,2,developers
ID16DYOm,https://www.olx.pl/d/oferta/kawalerka-na-ul-bukowej-CID3-ID16DYOm.html,Kawalerka na ul. Bukowej,1 600 zł,Kielce - Dzisiaj o 15:28,25 m²,kielce,2025-07-17 01:55:30,wynajem,block,,yes,,,,1,private
ID16Drvp,https://www.olx.pl/d/oferta/nowoczesna-kawalerka-na-wynajem-kielce-ul-klonowa-CID3-ID16Drvp.html,Nowoczesna kawalerka na wynajem Kielce ul. Klonowa,1 500 zł,Kielce - Dzisiaj o 05:34,30 m²,kielce,2025-07-17 01:55:30,wynajem,block,yes,yes,1,,no,1,private
ID16zf7Q,https://www.olx.pl/d/oferta/sloneczne-2-pokojowe-mieszkanie-ul-strasza-CID3-ID16zf7Q.html,Słoneczne 2 pokojowe Mieszkanie ul Strasza,2 300 zł,Kielce - 11 lipca 2025,47 m²,kielce,2025-07-17 01:55:30,wynajem,block,no,yes,1,garage,,2,private
ID16CLcI,https://www.olx.pl/d/oferta/wyjamne-nowe-mieszkanie-centrum-kielc-smart-apart-CID3-ID16CLcI.html,"Wyjamnę nowe mieszkanie, centrum Kielc Smart Apart",1 700 zł,Kielce - 15 lipca 2025,26 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,yes,yes,1,lack,no,1,private
ID16D3fg,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-kawalerka-na-wynajem-CID3-ID16D3fg.html,"Mieszkanie do wynajecia, kawalerka na wynajem",1 700 zł,Kielce - 15 lipca 2025,25 m²,kielce,2025-07-17 01:55:30,wynajem,block,no,yes,0,,no,1,private
ID4x1nU,https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-z-duzym-balkonem-i-pietro-ul-strasza-os-kochanowskiego-ID4x1nU.html,"Kawalerka z dużym balkonem, I piętro ul. Strasza (os. Kochanowskiego)",1 200 zł,Kielce - 27 czerwca 2025,"33,10 m²",kielce,2025-07-17 01:55:30,wynajem,block,,yes,1,,,1,developers
ID16zfxM,https://www.olx.pl/d/oferta/kawalerka-kielce-CID3-ID16zfxM.html,kawalerka Kielce,1 900 złdo negocjacji,Kielce - 11 lipca 2025,35 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,yes,yes,2,garage,no,1,private
ID4qpOa,https://www.olx.plhttps://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-na-wynajem-w-samym-centrum-ID4qpOa.html,Luksusowe mieszkanie na wynajem w samym CENTRUM,2 400 zł,Kielce - 14 lipca 2025,37 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,yes,1,,,2,private
ID4vTPv,https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-ID4vTPv.html,Okazja,1 800 zł,Kielce - 18 czerwca 2025,48 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,yes,1,,,2,developers
ID16btdS,https://www.olx.pl/d/oferta/wynajme-mieszkanie-3-pokoje-blisko-uczelni-CID3-ID16btdS.html,Wynajmę mieszkanie 3 pokoje blisko uczelni,2 200 zł,Kielce - Odświeżono dnia 15 lipca 2025,63 m²,kielce,2025-07-17 01:55:30,wynajem,block,,yes,1,belonging_on_street,,3,private
ID15UMF3,https://www.olx.pl/d/oferta/do-wynajecia-kielce-ul-okrzei-2-pokoje-53m2-CID3-ID15UMF3.html,"Do wynajęcia - Kielce, ul. Okrzei, 2 pokoje, 53m2",2 200 zł,Kielce - 07 lipca 2025,53 m²,kielce,2025-07-17 01:55:30,wynajem,block,,yes,0,,,2,private
ID16tX0i,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-pod-firme-po-generalnym-remoncie-centrum-kielc-CID3-ID16tX0i.html,"Mieszkanie na wynajem pod firmę, po generalnym remoncie, centrum Kielc",2 600 zł,Kielce - 04 lipca 2025,"49,50 m²",kielce,2025-07-17 01:55:30,wynajem,block,no,no,1,belonging_on_street,no,2,private
ID4xg2o,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-w-scislym-centrum-rynek-ID4xg2o.html,Mieszkanie w ścisłym centrum - Rynek,1 600 zł,Kielce - 14 lipca 2025,54 m²,kielce,2025-07-17 01:55:30,wynajem,tenement,,yes,1,,,2,developers
ID4vnLX,https://www.olx.plhttps://www.otodom.pl/pl/oferta/przytulna-kawalerka-do-wynajecia-ID4vnLX.html,Przytulna kawalerka do wynajęcia,1 400 zł,Kielce - 12 lipca 2025,30 m²,kielce,2025-07-17 01:55:30,wynajem,block,,yes,4,,,1,developers
ID4vHOx,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-w-cichej-i-spokojnej-okolicy-na-prywatn-ID4vHOx.html,Mieszkanie w cichej i spokojnej okolicy na prywatn,2 000 zł,Kielce - 04 lipca 2025,40 m²,kielce,2025-07-17 01:55:30,wynajem,detached_house,,yes,1,,,2,developers
ID16nDmW,https://www.olx.pl/d/oferta/wynajme-kawalerke-o-pow-33-m2-CID3-ID16nDmW.html,Wynajmę kawalerkę o pow. 33 m2,1 700 złdo negocjacji,Kielce - 25 czerwca 2025,33 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,yes,yes,2,,no,1,private
ID4xdYk,https://www.olx.plhttps://www.otodom.pl/pl/oferta/piekne-nowe-dwupokojowe-mieszkanie-osiedle-legionow-ID4xdYk.html,Piękne nowe dwupokojowe mieszkanie - Osiedle Legionów,2 300 zł,Kielce - 10 lipca 2025,45 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,yes,0,,,2,private
ID4x2i3,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-mieszkanie-slichowice-ID4x2i3.html,Nowe mieszkanie Ślichowice,2 250 zł,Kielce - 29 czerwca 2025,53 m²,kielce,2025-07-17 01:55:30,wynajem,block,,yes,0,,,2,private
ID4rvDI,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajem-kawalerka-wysoki-standard-centrum-ul-niska-ID4rvDI.html,Wynajem/kawalerka/wysoki standard/centrum/ul.Niska,1 950 zł,Kielce - 27 czerwca 2025,35 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,yes,1,,,1,developers
ID4vMUV,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-2-pokoje-32m-ul-lotnicza-centrum-ID4vMUV.html,"Apartament 2 pokoje, 32m² ul. Lotnicza-Centrum!",2 100 zł,Kielce - 13 lipca 2025,32 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,yes,5,,,2,private
ID4i9VL,https://www.olx.plhttps://www.otodom.pl/pl/oferta/do-wynajecia-kielce-centrum-apartament-25m-mieszkanie-2os-srodmiescie-ID4i9VL.html,Do Wynajęcia Kielce Centrum APARTAMENT 25m Mieszkanie 2os Śródmieście,1 350 zł,Kielce - 30 czerwca 2025,25 m²,kielce,2025-07-17 01:55:30,wynajem,apartment,,yes,3,,,1,private
ID4xdvT,https://www.olx.plhttps://www.otodom.pl/pl/oferta/na-wynajem-mieszkanie-1-pokojowe-20m-ID4xdvT.html,Na wynajem  mieszkanie 1-pokojowe - 20m,1 700 zł,Kielce - Dzisiaj o 07:23,20 m²,kielce,2025-07-17 01:55:30,wynajem,remaining,,yes,1,,,1,developers
ID,Link,Title,Price,Location,Area,City,Scrapping_Date,Type_of_Agreement,,,,,,,,
ID15T4iM,https://www.olx.pl/d/oferta/kawalerka-po-remoncie-ul-wojewodzka-internet-i-tv-w-cenie-CID3-ID15T4iM.html,Kawalerka po remoncie ul. Wojewódzka. Internet i TV w cenie,1 500 zł,Kielce - 13 lipca 2025,22 m²,kielce,2025-07-17 01:55:32,wynajem,block,no,yes,1,lack,no,1,private
ID4vmWj,https://www.olx.plhttps://www.otodom.pl/pl/oferta/oferta-super-plaza-2-ID4vmWj.html,Oferta Super ! Plaza 2,2 200 zł,Kielce - 17 czerwca 2025,46 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,,yes,8,,,2,developers
ID4vSIK,https://www.olx.plhttps://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-do-wynajecia-w-centrum-ID4vSIK.html,Dwupokojowe mieszkanie do wynajęcia w centrum,1 900 zł,Kielce - 27 czerwca 2025,"48,70 m²",kielce,2025-07-17 01:55:32,wynajem,remaining,,yes,3,,,2,private
ID4x8VY,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-z-garazem-ID4x8VY.html,Nowe 2-pokojowe mieszkanie z garażem,2 400 zł,Kielce - 05 lipca 2025,43 m²,kielce,2025-07-17 01:55:32,wynajem,block,,yes,4,,,2,private
ID16CLUU,https://www.olx.pl/d/oferta/kawalerka-ul-lotnicza-CID3-ID16CLUU.html,Kawalerka  ul. Lotnicza,1 750 zł,Kielce - 15 lipca 2025,29 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,yes,yes,5,,no,1,private
ID4vX1o,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-na-wynajem-baranowek-45m2-balkon-i-garaz-z-piwnica-ID4vX1o.html,Apartament na wynajem BARANÓWEK 45m2+balkon i garaż z piwnicą,2 700 zł,Kielce - 22 czerwca 2025,45 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,,yes,3,,,2,private
ID4u4YL,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-klonowy-bulwar-3-pokoje-premium-ID4u4YL.html,Apartament Klonowy Bulwar 3 Pokoje Premium,2 800 zł,Kielce - 04 lipca 2025,"53,04 m²",kielce,2025-07-17 01:55:32,wynajem,apartment,,yes,2,,,3,developers
IDQZKJz,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-na-osiedlu-bocianek-kielce-CID3-IDQZKJz.html,Mieszkanie 2 pokojowe na osiedlu Bocianek Kielce,1 800 złdo negocjacji,Kielce - Dzisiaj o 18:18,43 m²,kielce,2025-07-17 01:55:32,wynajem,block,no,yes,2,,no,2,private
ID13ckhq,https://www.olx.pl/d/oferta/wynajme-mieszkanie-apartament-27-m2-ulica-jeleniowska-kielce-CID3-ID13ckhq.html,Wynajmę mieszkanie - apartament 27 m2 ulica Jeleniowska Kielce,1 700 zł,Kielce - 23 czerwca 2025,27 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,yes,yes,2,belonging_on_street,no,1,private
ID16hVoW,https://www.olx.pl/d/oferta/nowa-kawalerka-ul-kaczynskiego-obok-rynku-CID3-ID16hVoW.html,Nowa kawalerka ul. Kaczyńskiego  obok Rynku,1 800 zł,Kielce - 18 czerwca 2025,26 m²,kielce,2025-07-17 01:55:32,wynajem,block,,yes,,,,1,private
ID4vZB5,https://www.olx.plhttps://www.otodom.pl/pl/oferta/klimatyczna-kawalerka-w-centrum-ul-astronautow-ID4vZB5.html,"Klimatyczna kawalerka w centrum, ul. Astronautów",1 400 zł,Kielce - 25 czerwca 2025,38 m²,kielce,2025-07-17 01:55:32,wynajem,block,,yes,1,,,2,developers
ID4xeIt,https://www.olx.plhttps://www.otodom.pl/pl/oferta/jednopokojowe-umeblowane-ul-tektoniczna-ID4xeIt.html,Jednopokojowe umeblowane ul. Tektoniczna,1 350 zł,Kielce - 11 lipca 2025,"34,50 m²",kielce,2025-07-17 01:55:32,wynajem,block,,yes,1,,,1,developers
ID44IgJ,https://www.olx.plhttps://www.otodom.pl/pl/oferta/samodzielne-mieszkanie-40m2-ck-centrum-hit-cenowy-ID44IgJ.html,Samodzielne mieszkanie 40m2 CK centrum HIT CENOWY,1 250 zł,Kielce - 10 lipca 2025,40 m²,kielce,2025-07-17 01:55:32,wynajem,tenement,,yes,2,,,1,private
ID4tu5i,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-studio-plaza-tower-ID4tu5i.html,"Apartament , studio Plaza Tower",2 300 zł,Kielce - 07 lipca 2025,37 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,,yes,6,,,1,developers
ID4xaxH,https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-66m2-wysoki-standard-po-remoncie-ID4xaxH.html,3 pokoje | 66m2 | Wysoki standard po remoncie,2 600 zł,Kielce - 07 lipca 2025,"66,20 m²",kielce,2025-07-17 01:55:32,wynajem,block,,yes,4,,,3,developers
ID4vVTL,https://www.olx.plhttps://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-w-centrum-ul-zeromskiego-ID4vVTL.html,Dwupokojowe Mieszkanie W Centrum Ul. Żeromskiego |,1 850 zł,Kielce - 22 czerwca 2025,50 m²,kielce,2025-07-17 01:55:32,wynajem,tenement,,yes,2,,,2,developers
ID4vW5o,https://www.olx.plhttps://www.otodom.pl/pl/oferta/-ID4vW5o.html,"Mieszkanie, Kielce",1 200 zł,Kielce - 18 czerwca 2025,18 m²,kielce,2025-07-17 01:55:32,wynajem,block,,yes,1,,,1,developers
ID4rAaQ,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowoczesne-komfortowe-3-pokoje-z-widokiem-ID4rAaQ.html,"Nowoczesne, komfortowe 3 pokoje z widokiem.",3 500 zł,Kielce - 15 lipca 2025,61 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,,yes,5,,,3,developers
ID4xbzU,https://www.olx.plhttps://www.otodom.pl/pl/oferta/wynajme-3-pokojowe-piekne-mieszkanie-bezposrednio-po-remoncie-ID4xbzU.html,Wynajmę 3-pokojowe piękne mieszkanie bezpośrednio po remoncie,2 300 zł,Kielce - 08 lipca 2025,50 m²,kielce,2025-07-17 01:55:32,wynajem,block,,yes,2,,,2,private
ID168lem,https://www.olx.pl/d/oferta/wynajme-mieszkanie-2-pokoje-nowe-z-miejscem-w-garazu-podziemnym-CID3-ID168lem.html,Wynajmę mieszkanie 2 pokoje nowe z miejscem w garażu podziemnym,2 500 zł,Kielce - 14 lipca 2025,40 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,yes,yes,2,garage,no,2,private
ID4rAls,https://www.olx.plhttps://www.otodom.pl/pl/oferta/60m2-w-centrum-miasta-3-osobne-pokoje-ul-niska-ID4rAls.html,"60m2 w centrum miasta, 3 osobne pokoje, ul. Niska",3 300 zł,Kielce - 05 lipca 2025,60 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,,yes,4,,,3,private
ID4af4a,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-kielce-witosa-73-m3-3-pokoje-1-p-ID4af4a.html,"Apartament Kielce, Witosa, 73 m3, 3 pokoje, 1 p.",2 900 zł,Kielce - 21 czerwca 2025,"72,83 m²",kielce,2025-07-17 01:55:32,wynajem,block,,yes,1,,,3,private
ID16DjeM,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-oferta-bezposrednia-CID3-ID16DjeM.html,Mieszkanie 2 pokojowe OFERTA BEZPOŚREDNIA,1 850 zł,Kielce - 15 lipca 2025,37 m²,kielce,2025-07-17 01:55:32,wynajem,block,no,yes,,lack,no,2,private
ID16zenb,https://www.olx.pl/d/oferta/nowa-kawalerka-na-wynajem-warszawska-CID3-ID16zenb.html,Nowa Kawalerka na wynajem ! Warszawska !,1 900 zł,Kielce - 11 lipca 2025,30 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,yes,yes,5,guarded,no,1,private
ID4x3qk,https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-2-pokoje-w-centrum-miasta-winda-nowy-budynek-ul-kaczynskiego-ID4x3qk.html,"Nowe 2 pokoje w centrum miasta,winda, nowy budynek, ul. Kaczyńskiego",2 400 zł,Kielce - 30 czerwca 2025,37 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,,yes,3,,,2,developers
ID16vuhF,https://www.olx.pl/d/oferta/mieszkanie-2-pokojowe-CID3-ID16vuhF.html,Mieszkanie 2 pokojowe,2 150 zł,Kielce - 08 lipca 2025,29 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,yes,yes,2,parking_zone_identifier,no,2,private
ID16qP2i,https://www.olx.pl/d/oferta/przytulne-mieszkanie-ul-warszawska-pierwszy-najem-CID3-ID16qP2i.html,Przytulne mieszkanie ul.Warszawska - pierwszy najem!,2 500 zł,Kielce - 30 czerwca 2025,36 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,yes,yes,0,garage,no,1,private
ID4x7FR,https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-dostepne-od-zaraz-25-48m-ul-kwarciana-ID4x7FR.html,Mieszkanie dostepne od zaraz 25.48m ul Kwarciana,2 000 zł,Kielce - 03 lipca 2025,"25,48 m²",kielce,2025-07-17 01:55:32,wynajem,block,,yes,0,,,1,developers
ID4bPqp,https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-30m-taras-ul-romualda-1-centrum-ID4bPqp.html,Apartament 30m² taras ul. Romualda 1 CENTRUM!,1 950 zł,Kielce - 30 czerwca 2025,30 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,,yes,4,,,1,private
ID4xeFv,https://www.olx.plhttps://www.otodom.pl/pl/oferta/sloneczne-2-pokojowe-mieszkanie-ul-targowa-centrum-ID4xeFv.html,Słoneczne 2 pokojowe mieszkanie ul.Targowa CENTRUM,2 100 zł,Kielce - 11 lipca 2025,54 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,,no,4,,,2,developers
ID16jVjC,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-2-pokoje-CID3-ID16jVjC.html,Mieszkanie do wynajęcia 2 pokoje,2 600 zł,Kielce - Odświeżono dnia 14 lipca 2025,45 m²,kielce,2025-07-17 01:55:32,wynajem,apartment,yes,yes,1,garage,no,2,private
ID15Onq2,https://www.olx.pl/d/oferta/wynajme-mieszkanie-2-pokojowe-51-m2-os-kochanowskiego-kielce-CID3-ID15Onq2.html,"Wynajmę Mieszkanie 2-pokojowe 51 m2, oś. Kochanowskiego  Kielce",1 800 zł,Kielce - Odświeżono dnia 15 lipca 2025,51 m²,kielce,2025-07-17 01:55:32,wynajem,block,no,yes,1,belonging_on_street,no,2,private
ID16Dymn,https://www.olx.pl/d/oferta/wynajem-mieszkania-CID3-ID16Dymn.html,Wynajem mieszkania .,2 700 zł,Kielce - Dzisiaj o 08:31,50 m²,kielce,2025-07-17 01:55:32,wynajem,block,no,yes,3,belonging_on_street,no,3,private
