Link,Price,Location,Area,City,Scrapping_Date,Type_of_Agreement,Dwelling_Type,Elevator,Furnishing,Level,Parking_Space,Pets,Rooms_Number,Seller,Refreshed,Date,Negotiations
https://www.olx.plhttps://www.otodom.pl/pl/oferta/4-pokoje-po-remoncie-wysoki-standard-do-zamieszkania-logia-ID4vdfd.html,700 000,Kielce,72.8,kielce,2025-07-14 00:45:42,sprzedaz,block,1,True,6,no,True,4,private,False,2025-07-02,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-ul-zagnanska-ID4vyvb.html,729 000,Kielce,66.9,kielce,2025-07-14 00:45:42,sprzedaz,block,0,False,1,no,True,3,developers,False,2025-07-08,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/przestronne-2-pokojowe-mieszkanie-w-centrum-kielc-ID4vWhb.html,645 000,Kielce,67.19,kielce,2025-07-14 00:45:42,sprzedaz,tenement,0,False,2,no,True,2,developers,False,2025-06-20,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/ul-jana-nowaka-jezioranskiego-dwa-pokoje-1-pietro-47-74-m2-ID4vnQE.html,380 000,Kielce,47.74,kielce,2025-07-14 00:45:42,sprzedaz,block,0,True,1,no,True,2,developers,False,2025-06-20,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-mieszkanie-wysoki-parter-winda-ksm-ID4x5sD.html,488 551.80,Kielce,47.4,kielce,2025-07-14 00:45:42,sprzedaz,block,0,False,0,no,True,2,developers,False,2025-07-01,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-w-centrum-kielc-ul-sienkiewicza-23-ID4vzXR.html,225 000,Kielce,26.3,kielce,2025-07-14 00:45:42,sprzedaz,tenement,0,True,3,no,True,1,private,False,2025-05-27,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/super-lokalizacja-2-poziomy-2-lazienki-wolne-ID4vpwe.html,580 000,Kielce,87.24,kielce,2025-07-14 00:45:42,sprzedaz,block,0,False,1,no,True,3,developers,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-w-apartamentowcu-z-tarasem-ID4uY3t.html,736 000,Kielce,62.96,kielce,2025-07-14 00:45:42,sprzedaz,apartment,0,False,0,no,True,3,developers,False,2025-07-04,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-srodkowe-przestronne-3pok-os-swietokrzyskie-6848zl-m2-ID4wQB3.html,452 000,Kielce,66.0,kielce,2025-07-14 00:45:42,sprzedaz,block,0,True,3,no,True,3,private,False,2025-05-21,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-centrum-wyposazona-ID4vSSe.html,269 000,Kielce,23.5,kielce,2025-07-14 00:45:42,sprzedaz,block,0,True,3,no,True,1,developers,False,2025-06-23,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/centrum-park-bezposrednio-3-pokoje-60m-2-tarasy-90m-wysoki-standard-ID4x4od.html,820 000,Kielce,60.0,kielce,2025-07-14 00:45:42,sprzedaz,apartment,0,True,3,no,True,3,private,False,2025-06-30,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-slichowicach-ID4rR4W.html,569 000,Kielce,63.5,kielce,2025-07-14 00:45:42,sprzedaz,block,0,True,2,no,True,3,private,False,2025-06-19,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-na-sprzedaz-patio-vita-ul-zagnanska-ID4vyP9.html,760 000,Kielce,48.6,kielce,2025-07-14 00:45:42,sprzedaz,apartment,0,True,0,no,True,2,private,False,2025-05-26,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-2-pok-przy-zalewie-kieleckim-stan-deweloperski-ID4xdji.html,397 000,Kielce,33.13,kielce,2025-07-14 00:45:42,sprzedaz,apartment,0,False,1,no,True,2,private,False,2025-07-10,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57-20-m2-ID4vEyU.html,470 000,Kielce,57.2,kielce,2025-07-14 00:45:42,sprzedaz,block,0,True,3,no,True,3,developers,False,2025-07-08,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/sprzedam-3-pokoje-51-5m2-ul-winnicka-ID4ufnj.html,539 000,Kielce,51.5,kielce,2025-07-14 00:45:42,sprzedaz,tenement,0,True,3,no,True,3,private,False,2025-06-10,False
https://www.olx.pl/d/oferta/sprzedam-przytulne-mieszkanie-2-pokoje-kielce-klonowa-44-p-4-4-CID3-ID13syHy.html,289 000,Kielce,41.1,kielce,2025-07-14 00:45:42,sprzedaz,block,0,False,4,no,True,2,private,True,2025-07-09,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-ul-marszalkowska-2-pokoje-ID4woH3.html,299 000,Kielce,39.0,kielce,2025-07-14 00:45:42,sprzedaz,block,0,False,1,no,True,2,developers,False,2025-06-30,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-55m2-balkon-ID4w1YM.html,475 000,Kielce,54.9,kielce,2025-07-14 00:45:42,sprzedaz,block,0,False,3,no,True,3,developers,False,2025-06-18,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/rezerwacja-kawalerka-25m2-os-swietokrzyskie-ID4vRmN.html,219 000,Kielce,25.3,kielce,2025-07-14 00:45:42,sprzedaz,block,1,True,9,no,True,1,private,False,2025-06-14,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/super-lokalizacja-kawalerka-27-5m2-parter-do-remontu-ID4vVGh.html,259 000,Kielce,28.0,kielce,2025-07-14 00:45:42,sprzedaz,block,0,False,0,no,True,1,private,False,2025-06-22,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-mieszkanie-3-pokojowe-do-zamieszkania-z-tarasem-ID4wN2Q.html,679 999,Kielce,56.87,kielce,2025-07-14 00:45:42,sprzedaz,remaining,0,True,0,no,True,3,private,False,2025-06-06,False
https://www.olx.pl/d/oferta/przytulne-mieszkanie-2-pokojowe-osiedle-na-stok-CID3-ID16v9Z1.html,449 000,Kielce,48.0,kielce,2025-07-14 00:45:42,sprzedaz,block,0,True,0,no,True,2,private,False,2025-07-07,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-23m2-na-ksm-2p-do-odswiezenia-ID4vwfc.html,229 000,Kielce,23.0,kielce,2025-07-14 00:45:44,sprzedaz,remaining,0,True,2,no,True,1,developers,False,2025-06-14,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-4-pokojowe-slichowice-i-ID4tSFE.html,684 000,Kielce,74.6,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,3,no,True,4,private,False,2025-06-28,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/kielce-panorama-3-pokoje-70-m2-ID4vQgc.html,700 000,Kielce,70.02,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,1,no,True,3,developers,False,2025-06-30,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/72-m-do-remontu-centrum-kielc-ID4vR2f.html,489 000,Kielce,72.0,kielce,2025-07-14 00:45:44,sprzedaz,tenement,0,False,1,no,True,2,developers,False,2025-06-16,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/gliniana-2-pokoje-53-m-1-pietro-kielce-ID4vLqE.html,430 000,Kielce,53.0,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,1,no,True,2,private,False,2025-06-08,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/przestrzen-ktora-cie-zachwyci-ID4vgAt.html,598 000,Kielce,63.5,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,0,no,True,3,developers,False,2025-07-08,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-43-5m2-slichowice-budynek-2024-rok-ID4wJui.html,520 000,Kielce,43.5,kielce,2025-07-14 00:45:44,sprzedaz,apartment,0,False,3,no,True,2,developers,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/idealne-miejsce-dla-rodziny-z-dziecmi-slichowice-ID4x7Bq.html,495 000,Kielce,51.9,kielce,2025-07-14 00:45:44,sprzedaz,block,0,False,3,no,True,3,developers,False,2025-07-04,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/wyjatkowy-segment-w-kielcach-za-jedyne-7-000-za-m2-ID4vCDo.html,995 000,Kielce,142.32,kielce,2025-07-14 00:45:44,sprzedaz,remaining,0,False,1,no,True,4,developers,False,2025-06-30,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/os-uroczysko-kawalerka-duzy-balkon-ID4vW6u.html,355 000,Kielce,30.0,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,4,no,True,1,developers,False,2025-07-04,False
https://www.olx.pl/d/oferta/kawalerka-jagiellonska-naprzeciwko-diagnostyki-CID3-ID16nxgw.html,295 000,Kielce,27.5,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,3,no,True,1,private,False,2025-06-25,False
https://www.olx.pl/d/oferta/mieszkanie-po-remoncie-ksm-3-pokoje-52-3m2-CID3-ID13FDYe.html,450 000,Kielce,52.3,kielce,2025-07-14 00:45:44,sprzedaz,block,0,False,2,no,True,3,developers,False,2025-07-01,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-3-pok-55-7m2-sky-trust-13-pietro-ID4vw4S.html,620 000,Kielce,55.79,kielce,2025-07-14 00:45:44,sprzedaz,apartment,1,False,11,no,True,3,developers,False,2025-06-23,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/okazja-kawalerka-2-pokojowa-garaz-podziemny-stan-idealny-ID4vMJQ.html,450 000,Kielce,28.6,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,2,no,True,2,private,False,2025-06-09,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-2-pok-staszica-ID4sBHp.html,459 000,Kielce,57.92,kielce,2025-07-14 00:45:44,sprzedaz,tenement,0,True,2,no,True,2,developers,False,2025-06-19,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowa-32-mieszkanie-2-pok-7-ID4vmSz.html,379 500,Kielce,33.0,kielce,2025-07-14 00:45:44,sprzedaz,apartment,0,False,1,no,True,2,developers,False,2025-07-09,False
https://www.olx.pl/d/oferta/energooszczedne-mieszkanie-79-50-m-3-pokoje-podkarczowka-CID3-ID14NCq5.html,820 000,Kielce,79.5,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,1,no,True,3,private,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-oddzielna-kuchnia-loggia-parking-ID4vVEZ.html,333 000,Kielce,48.17,kielce,2025-07-14 00:45:44,sprzedaz,block,0,False,4,no,True,3,developers,False,2025-06-24,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-os-ksm-ID4vJuE.html,405 000,Kielce,53.91,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,4,no,True,3,developers,False,2025-06-17,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/sprzedam-przestronne-mieszkanie-kielce-uroczysko-ID4vQa2.html,590 000,Kielce,75.4,kielce,2025-07-14 00:45:44,sprzedaz,block,0,False,4,no,True,4,private,False,2025-06-12,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-dwoma-balkonami-szajnowicza-iwanowa-ID4x7G5.html,749 000,Kielce,76.34,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,1,no,True,3,private,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-nad-zalewem-ID4vT9d.html,497 000,Kielce,47.0,kielce,2025-07-14 00:45:44,sprzedaz,block,0,False,3,no,True,3,private,False,2025-06-17,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-w-kielcach-ul-malikow-bezposrednio-ID4oCfI.html,320 000,Kielce,41.5,kielce,2025-07-14 00:45:44,sprzedaz,block,0,False,4,no,True,2,developers,False,2025-07-03,False
https://www.olx.pl/d/oferta/mieszkanie-48m-2-pokoje-ii-pietro-winda-piwnica-miejsce-parkingowe-CID3-ID15Vidz.html,390 000,Kielce,48.0,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,2,no,True,2,developers,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/dwa-pokoje-z-aneksem-wysoki-standard-blok-z-cegly-slichowice-ID4vr6n.html,410 000,Kielce,34.5,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,3,no,True,2,developers,False,2025-07-03,False
https://www.olx.pl/d/oferta/trzypokojowy-apartament-dwa-miejsca-w-garazu-ul-piekoszowska-191c-CID3-ID15aEtV.html,715 900,Kielce,46.09,kielce,2025-07-14 00:45:44,sprzedaz,apartment,0,True,2,no,True,3,private,False,2025-06-28,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-4pok-90m-slichowice-okazja-ID4vSz6.html,980 000,Kielce,90.4,kielce,2025-07-14 00:45:44,sprzedaz,block,0,False,3,no,True,4,developers,False,2025-06-16,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokoje-osobna-kuchnia-balkon-parking-ksm-ID4x9ZC.html,494 000,Kielce,55.26,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,2,no,True,3,developers,False,2025-07-07,False
https://www.olx.pl/d/oferta/mieszkanie-na-sprzedaz-59-9m-bez-piecyka-gazowego-CID3-ID16tVbz.html,465 000,Kielce,59.9,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,4,no,True,3,private,False,2025-07-04,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/2-pokoje-47-71m2-kielce-seminaryjska-centrum-ID4ueSu.html,365 000,Kielce,47.71,kielce,2025-07-14 00:45:44,sprzedaz,tenement,0,True,3,no,True,2,developers,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-szydlowek-bezposrednio-ID4vHQL.html,375 000,Kielce,45.5,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,3,no,True,2,private,False,2025-06-04,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/-ID4x3Lc.html,479 000,Kielce,70.64,kielce,2025-07-14 00:45:44,sprzedaz,remaining,0,False,4,no,True,3,developers,False,2025-06-30,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-uroczysko-39-6m2-ID4vUf1.html,350 000,Kielce,39.6,kielce,2025-07-14 00:45:44,sprzedaz,remaining,1,True,7,no,True,2,developers,False,2025-06-30,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/4-pokoje-niski-czynsz-blisko-zalewu-ID4vWl7.html,580 000,Kielce,66.7,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,3,no,True,4,developers,False,2025-06-19,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/przytulne-3-pokojowe-mieszkanie-na-stoku-gotowe-do-zamieszkania-ID4x3A6.html,419 000,Kielce,39.6,kielce,2025-07-14 00:45:44,sprzedaz,block,0,True,0,no,True,3,developers,False,2025-06-30,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-59-95m2-3-pokoje-os-swietokrzyskie-ID4wf7h.html,459 000,Kielce,59.95,kielce,2025-07-14 00:45:45,sprzedaz,block,0,False,4,no,True,3,developers,False,2025-06-28,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-taras-slichowice-ID4x7j6.html,645 000,Kielce,52.0,kielce,2025-07-14 00:45:45,sprzedaz,block,0,True,0,no,True,3,private,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/kielce-bialogon-3-pokoje-po-remoncie-ID4vBCm.html,529 000,Kielce,50.7,kielce,2025-07-14 00:45:45,sprzedaz,block,0,False,1,no,True,3,developers,False,2025-06-30,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/sky-trust-ii-lokal-inwestycyjny-2-pok-l23-ID4viSd.html,478 142,Kielce,48.79,kielce,2025-07-14 00:45:45,sprzedaz,apartment,0,False,2,no,True,2,developers,False,2025-07-09,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-po-generalnym-remoncie-1-pietro-ID4v2aF.html,495 000,Kielce,47.8,kielce,2025-07-14 00:45:45,sprzedaz,block,0,False,1,no,True,3,private,False,2025-06-27,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-3-pokojowe-po-generalnym-remoncie-ID4v6UL.html,475 299,Kielce,49.0,kielce,2025-07-14 00:45:45,sprzedaz,block,0,True,4,no,True,3,private,False,2025-07-02,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-jagiellonska-ID4v0ew.html,399 000,Kielce,46.6,kielce,2025-07-14 00:45:45,sprzedaz,block,0,True,3,no,True,3,developers,False,2025-06-30,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/sky-trust-ii-lokal-inwestycyjny-3-pok-l38-ID4viSo.html,540 311,Kielce,60.37,kielce,2025-07-14 00:45:45,sprzedaz,apartment,0,False,3,no,True,3,developers,False,2025-07-09,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/trzy-pokojowy-apartament-w-plaza-2-na-11-pietrze-ID4tJzh.html,672 000,Kielce,56.46,kielce,2025-07-14 00:45:45,sprzedaz,apartment,1,False,11,no,True,3,private,False,2025-06-07,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-2-pok-46m2-herby-ID4wK6o.html,389 000,Kielce,46.0,kielce,2025-07-14 00:45:45,sprzedaz,remaining,1,False,10,no,True,2,developers,False,2025-06-28,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/kawalerka-do-zamieszkania-w-centrum-z-winda-ID4vHFw.html,239 000,Kielce,23.0,kielce,2025-07-14 00:45:45,sprzedaz,remaining,0,True,2,no,True,1,developers,False,2025-07-08,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-klonowa-mega-taras-uroczysko-ID4vy9g.html,685 000,Kielce,68.6,kielce,2025-07-14 00:45:45,sprzedaz,apartment,0,True,2,no,True,3,private,True,2025-07-05,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/bella-vista-3-pokoje-72m-garderoba-ogrodek-18m2-ID4vIqv.html,859 000,Kielce,71.69,kielce,2025-07-14 00:45:45,sprzedaz,block,0,True,0,no,True,3,developers,False,2025-07-08,False
https://www.olx.pl/d/oferta/sprzedam-mieszkanie-2-pokoje-kielce-bocianek-pietro-3-bezposrednio-CID3-ID15AG3q.html,400 000,Kielce,48.0,kielce,2025-07-14 00:45:45,sprzedaz,block,0,True,3,no,True,2,private,False,2025-07-09,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-dwustronne-mieszkanie-z-projektem-blok-z-2025-roku-centrum-ID4v0dz.html,659 000,Kielce,61.82,kielce,2025-07-14 00:45:45,sprzedaz,block,0,False,0,no,True,3,private,False,2025-06-16,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-kielc-stan-bardzo-dobry-ID4w96a.html,429 000,Kielce,47.84,kielce,2025-07-14 00:45:45,sprzedaz,block,0,True,0,no,True,2,developers,False,2025-07-02,False
https://www.olx.pl/d/oferta/kawalerka-w-swietnej-lokalizacji-klonowa-CID3-ID16tpqF.html,280 000,Kielce,27.5,kielce,2025-07-14 00:45:45,sprzedaz,block,0,True,2,no,True,1,private,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/piekne-2-pokoje-po-remoncie-slichowice-ID4tzyo.html,479 000,Kielce,47.0,kielce,2025-07-14 00:45:45,sprzedaz,block,0,False,0,no,True,2,developers,False,2025-07-10,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-wykonczone-pod-klucz-nowy-swiat-kielce-ID4wg8c.html,450 000,Kielce,44.71,kielce,2025-07-14 00:45:45,sprzedaz,remaining,1,False,10,no,True,2,developers,False,2025-07-04,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-na-stoku-48-6m2-ID4wYrC.html,440 000,Kielce,48.6,kielce,2025-07-14 00:45:45,sprzedaz,block,0,True,3,no,True,2,developers,False,2025-06-30,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/os-swietokrzyskie-ul-jaworskiego-po-remoncie-ID4vSCp.html,359 000,Kielce,39.64,kielce,2025-07-14 00:45:45,sprzedaz,remaining,1,True,6,no,True,2,developers,False,2025-06-17,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/bella-vista-3-pokoje-pod-klucz-57-5m2-balkon-9m2-ID4vIuY.html,739 000,Kielce,57.5,kielce,2025-07-14 00:45:45,sprzedaz,block,0,True,1,no,True,3,developers,False,2025-07-08,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/wyremontowane-mieszkanie-blisko-parku-ID4vpwf.html,673 200,Kielce,73.3,kielce,2025-07-14 00:45:45,sprzedaz,remaining,0,False,0,no,True,3,developers,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/dzielnica-trust-mieszkanie-4-pok-b2-m-41-ID4v1n2.html,875 808,Kielce,91.23,kielce,2025-07-14 00:45:45,sprzedaz,block,1,False,5,no,True,4,developers,False,2025-06-24,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-50-71m2-ul-warszawska-nowy-bocianek-ID4vtO8.html,665 000,Kielce,50.71,kielce,2025-07-14 00:45:45,sprzedaz,apartment,0,False,0,no,True,2,developers,False,2025-07-02,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-3-pok-59-5-m2-stadion-ID4u7QW.html,575 000,Kielce,60.0,kielce,2025-07-14 00:45:45,sprzedaz,block,0,False,4,no,True,3,private,False,2025-07-04,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/apartament-3-pok-kameralne-miejsce-ul-prendowskiej-ID4uVqQ.html,685 000,Kielce,77.6,kielce,2025-07-14 00:45:45,sprzedaz,block,0,False,1,no,True,3,developers,False,2025-06-16,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-kielce-ul-romualda-ID4x7rm.html,395 000,Kielce,44.0,kielce,2025-07-14 00:45:45,sprzedaz,block,1,True,10,no,True,2,developers,False,2025-07-09,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-parter-3-pokoje-scisle-centrum-50m2-ID4vwvv.html,480 000,Kielce,49.1,kielce,2025-07-14 00:45:45,sprzedaz,tenement,0,True,0,no,True,3,developers,False,2025-06-23,False
https://www.olx.pl/d/oferta/centrum-park-3-pokoje-60m2-2-tarasy-90m2-wysoki-standard-bezposre-CID3-ID16aMRr.html,820 000,Kielce,60.0,kielce,2025-07-14 00:45:45,sprzedaz,apartment,0,True,3,no,True,3,private,True,2025-07-12,False
https://www.olx.pl/d/oferta/3-pokojowe-mieszkanie-z-garderoba-na-slichowicach-CID3-ID15arAd.html,568 700,Kielce,46.0,kielce,2025-07-14 00:45:45,sprzedaz,apartment,0,True,0,no,True,3,private,False,2025-06-17,False
https://www.olx.pl/d/oferta/mieszkanie-49-86m2-w-cenie-miejsce-garazowe-i-komorka-lok-CID3-ID16uZ1Q.html,690 000,Kielce,49.86,kielce,2025-07-14 00:45:45,sprzedaz,block,1,True,5,no,True,3,private,False,2025-07-06,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-39-16m2-osiedle-na-stoku-ID4vKmk.html,362 000,Kielce,39.16,kielce,2025-07-14 00:45:45,sprzedaz,block,0,False,1,no,True,2,developers,False,2025-07-07,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/nowe-3-pokojowe-mieszkanie-centrum-ID4x7IL.html,739 000,Kielce,53.0,kielce,2025-07-14 00:45:45,sprzedaz,apartment,0,True,1,no,True,3,private,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/rezerwacja-domaszowice-mieszkanie-3-pok-55-86m2-poddasze-1-2-ID4t3Tu.html,391 020,Kielce,55.86,kielce,2025-07-14 00:45:45,sprzedaz,remaining,0,False,1,no,True,3,private,False,2025-07-08,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-ID4v9Fr.html,372 000,Kielce,46.0,kielce,2025-07-14 00:45:45,sprzedaz,block,0,False,3,no,True,3,private,False,2025-06-22,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-na-baranowku-gotowe-do-zamieszkania-ID4vibT.html,770 000,Kielce,74.8,kielce,2025-07-14 00:45:45,sprzedaz,apartment,0,False,1,no,True,4,developers,False,2025-07-09,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/-ID4v5KL.html,495 000,Kielce,58.23,kielce,2025-07-14 00:45:45,sprzedaz,remaining,0,False,0,no,True,3,developers,False,2025-07-07,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/ekskluzywne-mieszkanie-gotowe-do-zamieszkania-rezydencja-klonova-ID4u5ss.html,715 000,Kielce,55.05,kielce,2025-07-14 00:45:45,sprzedaz,apartment,0,True,2,no,True,2,private,False,2025-07-04,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/kielce-sady-3-pokoje-od-reki-gotowe-bez-wkladu-finansowego-ID4v8rH.html,419 000,Kielce,49.95,kielce,2025-07-14 00:45:47,sprzedaz,block,1,True,10,no,True,3,private,False,2025-05-29,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-59m2-do-zamieszkania-od-zaraz-ID4x93W.html,520 000,Kielce,59.0,kielce,2025-07-14 00:45:47,sprzedaz,block,0,True,4,no,True,3,private,False,2025-07-05,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-45-8m2-uroczysko-kielce-ID4w1ux.html,370 000,Kielce,45.8,kielce,2025-07-14 00:45:47,sprzedaz,block,1,True,8,no,True,2,private,False,2025-06-18,False
https://www.olx.pl/d/oferta/przestronne-ciche-i-przytulne-mieszkanie-sprzedam-CID3-ID16sA3N.html,522 750,Kielce,69.7,kielce,2025-07-14 00:45:47,sprzedaz,block,0,True,1,no,True,3,private,False,2025-07-02,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/przestronne-mieszkanie-obok-zalewu-cedzyna-ID4x6XL.html,839 000,Kielce,68.79,kielce,2025-07-14 00:45:47,sprzedaz,block,0,False,2,no,True,4,developers,False,2025-07-03,False
https://www.olx.pl/d/oferta/kawalerka-w-doskonalej-lokalizacji-ul-norwida-CID3-ID16vTzP.html,266 000,Kielce,27.5,kielce,2025-07-14 00:45:47,sprzedaz,block,0,True,4,no,True,1,private,False,2025-07-08,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/osiedle-legionow-kielce-2-pokoje-umeblowanie-w-cenie-ID4x7vD.html,620 000,Kielce,46.5,kielce,2025-07-14 00:45:47,sprzedaz,apartment,0,True,0,no,True,2,developers,False,2025-07-03,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/ciekawe-mieszkanie-55m-3-pokoje-paderewskiego-po-remoncie-ID4vpk5.html,490 000,Kielce,55.0,kielce,2025-07-14 00:45:47,sprzedaz,block,0,True,1,no,True,3,private,False,2025-05-15,False
https://www.olx.plhttps://www.otodom.pl/pl/oferta/na-sprzedaz-3-pokoje-pod-klucz-67m2-bella-vista-ID4uTcx.html,835 000,Kielce,67.0,kielce,2025-07-14 00:45:47,sprzedaz,block,0,True,1,no,True,3,developers,False,2025-06-23,False
